Emp ID	First Name	Gender	E Mail	Date of Birth	Age in Yrs.	Phone No. 	County	City	State	Premium-term	Premium-amount	Defaulter
133610	Teresa	F	teresa.bowen@ibm.com	8/2/1986	31.01	201-412-7978	Monmouth	Allenhurst	NJ	Half-yearly	131410	Yes
791967	Janna	F	janna.joseph@gmail.com	9/29/1981	35.85	207-865-3493	Androscoggin	Durham	ME	Half-yearly	96725	Yes
772354	Erika	F	erika.myers@gmail.com	4/26/1975	42.28	240-285-1644	Frederick	Walkersville	MD	Half-yearly	87760	Yes
909265	Mohamed	M	mohamed.fitzgerald@aol.com	3/24/1959	58.39	210-510-6554	Dallas	Dallas	TX	Half-yearly	83708	Yes
208763	Mohammad	M	mohammad.downs@gmail.com	11/28/1975	41.69	210-270-4781	Dickens	Spur	TX	Quatrly	178707	Yes
679572	Felipe	M	felipe.vance@gmail.com	2/15/1962	55.48	316-740-9840	Labette	Chetopa	KS	Quatrly	155186	Yes
992569	Rusty	M	rusty.moran@aol.com	3/29/1980	37.36	217-712-9247	Hancock	Ferris	IL	Quatrly	151325	Yes
821754	Kirsten	F	kirsten.wolf@aol.com	4/5/1961	56.35	225-903-4040	Winn	Joyce	LA	Quatrly	176179	Yes
751897	Mercedes	F	mercedes.glass@ntlworld.com	5/29/1964	53.2	209-575-0812	Shasta	Fall River Mills	CA	Quatrly	51802	Yes
208375	Kenya	F	kenya.merrill@apple.com	3/1/1980	37.43	314-592-6247	Jefferson	House Springs	MO	Quatrly	124374	Yes
931551	Laurence	M	laurence.camacho@gmail.com	3/10/1989	28.4	215-993-4147	Westmoreland	Norvelt	PA	Quatrly	78330	Yes
317525	Shirley	F	shirley.potter@yahoo.ca	1/31/1986	31.51	218-695-4963	Washington	Scandia	MN	Quatrly	131453	Yes
993099	Ricky	M	ricky.snider@gmail.com	6/29/1959	58.12	212-720-7830	Schuyler	Hector	NY	Half-yearly	57113	Yes
854776	Jerry	F	jerry.jacobs@gmail.com	7/28/1985	32.02	423-846-5095	Knox	Knoxville	TN	Half-yearly	55042	Yes
437878	Melva	F	melva.payne@bellsouth.net	3/12/1978	39.41	209-282-9349	Sacramento	Represa	CA	Half-yearly	166520	Yes
350842	Josef	M	josef.lamb@gmail.com	12/16/1973	43.64	205-274-2958	Mobile	Creola	AL	Half-yearly	106297	Yes
125134	Ellen	F	ellen.bird@sbcglobal.net	3/1/1969	48.44	236-825-0094	Pittsylvania	Hurt	VA	Half-yearly	94337	Yes
651597	Lydia	F	lydia.lindsey@comcast.net	7/1/1972	45.1	701-553-1269	Pembina	Crystal	ND	Half-yearly	98099	Yes
801970	Becky	F	becky.bolton@gmail.com	8/18/1972	44.97	217-563-0363	McLean	Bloomington	IL	Half-yearly	93169	Yes
217117	Edna	F	edna.petersen@gmail.com	4/29/1958	59.29	231-452-4156	Allen Park	Allen Park	MI	Half-yearly	198888	Yes
539548	Yong	M	yong.poole@sbcglobal.net	7/26/1982	35.03	216-633-4360	Lucas	Holland	OH	Half-yearly	78951	Yes
479754	Shannon	F	shannon.singleton@yahoo.co.in	1/27/1960	57.54	252-688-2150	Jackson	Glenville	NC	Half-yearly	197109	Yes
992197	Benny	M	benny.smith@gmail.com	9/22/1988	28.87	503-642-5195	Jackson	Gold Hill	OR	Half-yearly	157586	Yes
844571	Rhea	F	rhea.faulkner@charter.net	5/9/1968	49.25	319-869-7190	Lyon	Rock Rapids	IA	Half-yearly	81301	Yes
618339	Tracy	M	tracy.sparks@hotmail.co.uk	6/7/1989	28.16	215-515-9885	Columbia	Numidia	PA	Half-yearly	84715	Yes
804360	Wilburn	M	wilburn.atkins@btinternet.com	11/25/1972	44.7	217-551-7621	Calhoun	Brussels	IL	Half-yearly	140792	Yes
335435	Frank	M	frank.larson@charter.net	2/15/1975	42.48	206-649-4354	Walla Walla	Burbank	WA	Half-yearly	163607	Yes
308129	Barton	M	barton.mullen@apple.com	6/30/1970	47.11	239-785-3194	Miami-Dade	Miami	FL	Half-yearly	112027	Yes
192292	Max	M	max.barrera@shell.com	8/19/1960	56.98	203-763-8430	New London	Preston	CT	Half-yearly	46171	Yes
410844	Eliseo	M	eliseo.wilkerson@hotmail.com	8/12/1982	34.98	215-668-0066	Northampton	Wind Gap	PA	Half-yearly	135526	Yes
530958	Lynne	F	lynne.vinson@hotmail.com	3/30/1988	29.35	206-543-0849	Kitsap	South Colby	WA	Half-yearly	102102	Yes
232194	Maude	F	maude.jackson@sbcglobal.net	11/28/1965	51.7	339-890-5800	Hampden	Westfield	MA	Half-yearly	88456	Yes
888196	Kathryn	F	kathryn.sargent@aol.com	7/25/1984	33.03	603-698-4251	Cheshire	West Chesterfield	NH	Half-yearly	141141	Yes
696612	Dan	M	dan.william@gmail.com	4/22/1966	51.3	262-989-4367	Bayfield	Benoit	WI	Half-yearly	137843	Yes
775434	Tanisha	F	tanisha.lester@ibm.com	12/11/1977	39.65	219-605-0185	Ripley	Osgood	IN	Half-yearly	73471	Yes
860093	Kitty	F	kitty.clay@yahoo.ca	12/25/1970	46.62	480-397-1142	Coconino	Flagstaff	AZ	Half-yearly	119388	Yes
476072	Kent	M	kent.jackson@exxonmobil.com	11/5/1974	42.76	304-562-4105	Kanawha	Nitro	WV	Half-yearly	93228	Yes
407160	Ashlee	F	ashlee.gardner@gmail.com	1/13/1965	52.57	210-690-7906	Nueces	Corpus Christi	TX	Half-yearly	186933	Yes
221262	Felecia	F	felecia.sparks@gmail.com	11/21/1962	54.72	252-740-0372	Northampton	Woodland	NC	Half-yearly	90146	Yes
790187	Horace	M	horace.rasmussen@gmail.com	11/11/1958	58.75	262-943-7850	Chippewa	Jim Falls	WI	Quatrly	97528	Yes
771945	Rickie	M	rickie.gilmore@gmail.com	8/17/1962	54.98	212-327-7250	Tompkins	Mc Lean	NY	Quatrly	114318	Yes
372188	Maria	F	maria.chavez@gmail.com	5/10/1986	31.24	215-871-0568	Butler	Karns City	PA	Quatrly	137142	Yes
657125	Michael	F	michael.west@aol.com	2/9/1972	45.5	423-682-1916	Bradley	Cleveland	TN	Quatrly	79089	Yes
489761	Paula	F	paula.pacheco@rediffmail.com	11/15/1995	21.72	209-690-7059	Los Angeles	Los Angeles	CA	Quatrly	171987	Yes
651738	Rick	M	rick.sawyer@earthlink.net	3/9/1960	57.42	803-885-5446	Spartanburg	Spartanburg	SC	Quatrly	127075	Yes
463929	Ramiro	M	ramiro.rojas@ntlworld.com	11/2/1984	32.76	339-358-4733	Middlesex	Newton Center	MA	Half-yearly	70471	Yes
521878	Benny	M	benny.stephenson@apple.com	7/4/1986	31.09	212-686-7826	Franklin	Burke	NY	Half-yearly	84296	Yes
697802	Beryl	F	beryl.nelson@gmail.com	3/2/1988	29.42	206-728-2403	Spokane	Rockford	WA	Half-yearly	140782	Yes
842936	Bernice	F	bernice.conrad@aol.com	5/29/1980	37.19	316-655-2948	Johnson	Shawnee Mission	KS	Half-yearly	147448	Yes
333260	Bud	M	bud.knowles@hotmail.com	7/7/1959	58.1	215-600-5286	Northumberland	Trevorton	PA	Half-yearly	109080	Yes
696218	Anita	F	anita.pratt@gmail.com	5/17/1958	59.24	503-834-3610	Douglas	Sutherlin	OR	Half-yearly	189291	Yes
161109	Kareem	M	kareem.fuentes@hotmail.com	1/22/1974	43.54	202-469-0012	District of Columbia	Washington	DC	Half-yearly	163337	Yes
938475	Curtis	M	curtis.hoover@gmail.com	4/28/1978	39.28	219-283-6516	LaPorte	Kingsford Heights	IN	Half-yearly	67164	Yes
368041	Tamika	F	tamika.rosa@walmart.com	5/10/1973	44.25	262-973-9609	Milwaukee	Milwaukee	WI	Quatrly	107782	Yes
738794	Carmelo	M	carmelo.scott@yahoo.co.uk	10/9/1986	30.82	210-233-7275	Dallas	Dallas	TX	Quatrly	159630	Yes
703738	Rebecca	F	rebecca.moon@rediffmail.com	8/6/1987	30	201-750-8519	Warren	Asbury	NJ	Quatrly	72982	Yes
188409	Pearlie	F	pearlie.bryant@gmail.com	7/9/1987	30.07	203-936-5406	Windham	Hampton	CT	Quatrly	116234	Yes
206997	Donovan	M	donovan.russo@hotmail.com	11/22/1977	39.71	228-878-7586	Hinds	Jackson	MS	Quatrly	186548	Yes
677871	Robt	M	robt.ramsey@comcast.net	3/24/1986	31.37	319-414-9330	Muscatine	Moscow	IA	Quatrly	85402	Yes
963113	Lacy	F	lacy.rowe@gmail.com	2/12/1961	56.49	231-335-9059	Jackson	Jackson	MI	Quatrly	169456	Yes
291577	Rosemary	F	rosemary.vaughn@aol.com	9/24/1983	33.87	212-410-1378	Westchester	Scarsdale	NY	Quatrly	85449	Yes
142501	Lon	M	lon.martin@hotmail.co.uk	8/5/1988	29	240-740-1598	Prince George's	Hyattsville	MD	Half-yearly	183005	Yes
358556	Grace	F	grace.dejesus@yahoo.co.uk	1/25/1979	38.53	262-635-2782	Sawyer	Radisson	WI	Half-yearly	103726	Yes
126137	Felix	M	felix.haynes@aol.com	8/12/1978	38.99	218-652-4728	Mahnomen	Bejou	MN	Half-yearly	131397	Yes
409492	Beatriz	F	beatriz.pugh@aol.com	4/12/1982	35.32	229-386-6446	Rabun	Tiger	GA	Half-yearly	188881	Yes
967793	Louisa	F	louisa.wallace@shaw.ca	6/11/1987	30.15	216-265-3694	Harrison	Short Creek	OH	Half-yearly	104936	Yes
790017	Aubrey	M	aubrey.myers@hotmail.com	12/27/1958	58.62	803-831-6551	Dorchester	Summerville	SC	Half-yearly	161252	Yes
998638	Reyna	F	reyna.mccoy@hotmail.com	5/22/1983	34.21	480-932-3895	Gila	Peridot	AZ	Half-yearly	48857	Yes
402452	Rusty	M	rusty.fletcher@gmail.com	8/9/1979	37.99	701-340-7308	Ramsey	Churchs Ferry	ND	Half-yearly	46383	Yes
490868	Houston	M	houston.morris@verizon.net	5/19/1981	36.22	201-697-7484	Teterboro	Teterboro	NJ	Half-yearly	142782	Yes
381597	Edwardo	M	edwardo.stone@gmail.com	7/5/1988	29.08	212-584-3136	Cortland	East Homer	NY	Quatrly	136662	Yes
852587	Clifton	M	clifton.langley@verizon.net	6/7/1992	25.16	202-316-2397	District of Columbia	Washington	DC	Quatrly	55791	Yes
732315	Amparo	F	amparo.campos@gmail.com	10/4/1972	44.84	209-768-6733	San Diego	Oceanside	CA	Quatrly	106090	Yes
937260	Martha	F	martha.schmidt@aol.com	11/2/1982	34.76	209-973-9124	Orange	San Juan Capistrano	CA	Quatrly	82136	Yes
290034	Charmaine	F	charmaine.hawkins@yahoo.com	8/7/1984	32.99	225-940-9915	Lincoln	Choudrant	LA	Quatrly	163170	Yes
273325	Jayne	F	jayne.thomas@hotmail.com	1/9/1960	57.59	216-368-2545	Columbiana	Salineville	OH	Quatrly	162559	Yes
809726	Bryce	M	bryce.cox@gmail.com	11/20/1978	38.71	217-894-6093	Piatt	Cerro Gordo	IL	Quatrly	66919	Yes
575035	Beatrice	F	beatrice.lawson@hotmail.com	3/26/1990	27.36	270-461-8555	Jefferson	Louisville	KY	Half-yearly	196252	Yes
211129	Alphonse	M	alphonse.torres@btinternet.com	1/7/1972	45.59	215-803-0126	Northampton	Portland	PA	Half-yearly	191018	Yes
673451	Rae	F	rae.peck@gmail.com	1/23/1992	25.53	314-763-8976	St. Louis	Saint Louis	MO	Half-yearly	128429	Yes
230226	Dona	F	dona.maxwell@gmail.com	10/9/1976	40.83	304-526-9538	Hampshire	Shanks	WV	Half-yearly	61066	Yes
673126	David	M	david.meyer@shaw.ca	6/27/1968	49.12	216-291-3285	Fairfield	Pickerington	OH	Half-yearly	98537	Yes
615857	Clara	F	clara.harrington@gmail.com	11/15/1985	31.72	218-354-2011	Hennepin	Minneapolis	MN	Half-yearly	69981	Yes
251151	Harlan	M	harlan.vaughan@bp.com	10/29/1975	41.78	209-424-3616	Monterey	Salinas	CA	Half-yearly	174076	Yes
232585	Wanda	F	wanda.lester@gmail.com	4/15/1965	52.32	503-961-0382	Linn	Albany	OR	Half-yearly	116510	Yes
237448	Keri	F	keri.buchanan@hotmail.co.uk	6/16/1985	32.14	210-243-9758	Jefferson	Hamshire	TX	Half-yearly	195057	Yes
764254	Wilfred	M	wilfred.charles@btinternet.com	3/13/1974	43.41	339-753-7642	Barnstable	East Dennis	MA	Half-yearly	151869	Yes
837427	Lynn	M	lynn.howe@gmail.com	3/19/1989	28.38	217-992-4159	Cumberland	Neoga	IL	Half-yearly	134078	No
934912	Faye	F	faye.mercer@yahoo.com	11/25/1982	34.7	219-520-1944	Noble	Rome City	IN	Half-yearly	139511	No
747004	Bennie	M	bennie.melendez@yahoo.com	7/23/1958	59.05	319-520-6921	Boone	Luther	IA	Half-yearly	137031	No
497086	Scotty	M	scotty.ellis@hotmail.com	4/25/1973	44.29	210-485-1590	Travis	Austin	TX	Half-yearly	173017	No
743314	Grady	M	grady.herman@yahoo.ca	6/10/1969	48.16	270-734-0802	Muhlenberg	South Carrollton	KY	Half-yearly	89423	No
570767	Eula	F	eula.aguirre@exxonmobil.com	3/28/1971	46.37	308-952-0044	Adams	Holstein	NE	Half-yearly	97109	No
445556	Nita	F	nita.adams@hotmail.com	2/2/1986	31.5	303-350-6217	Larimer	Laporte	CO	Half-yearly	193337	No
471961	Zachery	M	zachery.harvey@walmart.com	6/13/1971	46.16	319-759-0924	Lee	Fort Madison	IA	Half-yearly	96795	No
273769	Scot	M	scot.faulkner@bp.com	5/22/1966	51.22	215-941-6239	Northumberland	Watsontown	PA	Half-yearly	80002	No
280832	Mia	F	mia.joseph@hotmail.co.uk	6/20/1989	28.12	480-327-3003	Navajo	Show Low	AZ	Half-yearly	79628	No
411066	Hung	M	hung.herman@gmail.com	12/13/1976	40.65	252-987-1594	Lee	Sanford	NC	Half-yearly	103007	No
843879	Genevieve	F	genevieve.bradshaw@gmail.com	3/4/1967	50.44	339-210-5214	Franklin	Greenfield	MA	Half-yearly	196104	No
352677	Alec	M	alec.brown@cox.net	3/17/1967	50.4	209-427-5666	Placer	Kings Beach	CA	Half-yearly	177116	No
237902	Pasquale	M	pasquale.knight@yahoo.co.uk	12/15/1960	56.65	228-544-1642	Reform	Reform	MS	Half-yearly	83170	Yes
180696	Sheri	F	sheri.whitley@bp.com	12/6/1981	35.67	319-609-9495	Linn	Cedar Rapids	IA	Half-yearly	47731	Yes
168016	Mauro	M	mauro.marshall@gmail.com	11/23/1988	28.7	252-499-6531	Mecklenburg	Charlotte	NC	Half-yearly	55874	Yes
481176	Cristina	F	cristina.grimes@yahoo.com	10/7/1993	23.82	236-636-6778	Virginia Beach (city)	Virginia Beach	VA	Half-yearly	115968	Yes
438561	Raul	M	raul.frost@hotmail.com	7/28/1965	52.04	206-925-9280	Spokane	Veradale	WA	Half-yearly	152121	Yes
709146	Amparo	F	amparo.dixon@charter.net	5/11/1979	38.24	314-820-8867	Lawrence	Pierce City	MO	Half-yearly	64356	Yes
746945	Efrain	M	efrain.carney@yahoo.com	6/17/1958	59.15	314-609-9445	St. Louis (city)	Saint Louis	MO	Half-yearly	175570	Yes
473773	Stacey	M	stacey.workman@gmail.com	3/26/1966	51.38	262-932-9771	Clark	Thorp	WI	Half-yearly	88171	Yes
828174	Leon	M	leon.mcgowan@hotmail.com	5/11/1986	31.24	218-817-1739	St. Louis	Meadowlands	MN	Half-yearly	81646	Yes
438094	Vonda	F	vonda.johns@aol.com	7/9/1972	45.08	209-248-1156	Alameda	Oakland	CA	Half-yearly	137384	Yes
866744	Jorge	M	jorge.wright@cox.net	6/14/1983	34.15	479-250-1028	Drew	Wilmar	AR	Half-yearly	91684	Yes
638900	Brandy	F	brandy.bean@ntlworld.com	5/20/1995	22.21	385-706-7340	Carbon	Sunnyside	UT	Half-yearly	134242	Yes
759226	Lakeisha	F	lakeisha.bowman@hotmail.com	12/30/1967	49.61	239-492-7337	Collier	Vanderbilt Beach	FL	Half-yearly	120192	Yes
476750	Ernestine	F	ernestine.lambert@msn.com	3/13/1970	47.41	210-747-0304	Armstrong	Wayside	TX	Half-yearly	171471	Yes
588664	Julius	M	julius.gardner@btinternet.com	12/2/1986	30.67	229-458-0848	Thomas	Meigs	GA	Half-yearly	60243	Yes
403910	Naomi	F	naomi.jacobs@hotmail.com	5/14/1973	44.24	252-575-4680	Guilford	Greensboro	NC	Half-yearly	56103	Yes
449655	Sydney	M	sydney.frederick@bellsouth.net	3/7/1992	25.41	405-448-6896	Stephens	Bray	OK	Half-yearly	111989	Yes
226863	Clifton	M	clifton.tyson@gmail.com	2/23/1967	50.46	212-696-2759	New York	New York City	NY	Half-yearly	163933	Yes
651910	Consuelo	F	consuelo.hamilton@gmail.com	9/29/1960	56.87	219-392-0976	Hancock	Fortville	IN	Half-yearly	59303	Yes
717861	Aldo	M	aldo.jarvis@aol.com	12/14/1982	34.64	212-379-9486	Chemung	Chemung	NY	Half-yearly	169588	Yes
885624	Deidre	F	deidre.anthony@yahoo.co.uk	4/28/1985	32.27	219-606-3736	Ripley	Napoleon	IN	Half-yearly	119545	Yes
341048	Maura	F	maura.delaney@yahoo.com	8/17/1963	53.98	308-798-7465	Platte	Columbus	NE	Quatrly	97239	Yes
709748	Claudine	F	claudine.landry@cox.net	2/7/1985	32.49	231-837-5983	St. Joseph	Nottawa	MI	Quatrly	111452	Yes
454287	Silvia	F	silvia.ortega@hotmail.com	3/25/1966	51.38	212-885-1954	Suffolk	Islip Terrace	NY	Quatrly	176930	No
390973	Gilda	F	gilda.dillon@msn.com	11/17/1971	45.73	219-515-3678	Marion	Indianapolis	IN	Quatrly	126153	Yes
570009	Mai	F	mai.jennings@gmail.com	11/4/1984	32.75	503-281-5868	Klamath	Beatty	OR	Half-yearly	191519	No
454506	Cecilia	F	cecilia.dawson@yahoo.com	2/19/1975	42.47	907-303-2939	Fairbanks North Star	Fort Wainwright	AK	Half-yearly	166310	Yes
147313	Wilburn	M	wilburn.rowe@yahoo.com	12/13/1977	39.65	207-983-4779	Androscoggin	North Turner	ME	Half-yearly	159272	Yes
307771	Delbert	M	delbert.cooley@shell.com	11/27/1976	40.69	209-346-5040	Riverside	Palm Desert	CA	Half-yearly	98383	Yes
498653	Vincent	M	vincent.case@yahoo.com	7/19/1983	34.05	423-599-1914	Dickson	Charlotte	TN	Half-yearly	77053	No
964798	Orlando	M	orlando.wilkerson@hotmail.com	4/5/1973	44.34	405-323-1414	Alfalfa	Burlington	OK	Half-yearly	183026	Yes
616656	Isiah	M	isiah.hubbard@hotmail.com	2/28/1971	46.44	212-290-3156	Westchester	Crompond	NY	Quatrly	169164	Yes
232425	Jeanine	F	jeanine.ratliff@gmail.com	8/14/1967	49.99	252-696-8644	Guilford	Greensboro	NC	Quatrly	88590	No
504422	Damien	M	damien.middleton@bp.com	6/6/1976	41.17	314-530-2047	New Madrid	Gideon	MO	Quatrly	86783	Yes
941632	Fern	F	fern.burris@aol.com	10/15/1973	43.81	208-659-3478	Adams	New Meadows	ID	Half-yearly	92781	Yes
925954	Katy	F	katy.glass@charter.net	8/9/1972	45	406-947-4781	Sheridan	Westby	MT	Half-yearly	183060	Yes
585128	Nikki	F	nikki.bean@gmail.com	10/14/1989	27.81	240-689-7811	Prince George's	Suitland	MD	Half-yearly	57409	Yes
271180	Norris	M	norris.alvarez@charter.net	8/29/1985	31.93	307-378-5213	Natrona	Natrona	WY	Half-yearly	188804	Yes
277858	Reinaldo	M	reinaldo.eaton@gmail.com	5/20/1981	36.21	701-395-3702	Hettinger	Regent	ND	Quatrly	121290	Yes
118882	Eddie	M	eddie.irwin@hotmail.com	4/8/1985	32.33	252-819-9849	Johnston	Four Oaks	NC	Quatrly	93822	Yes
957082	Denise	F	denise.swanson@aol.com	5/6/1992	25.24	217-370-8360	Sangamon	Springfield	IL	Quatrly	56255	Yes
191995	Sasha	F	sasha.beard@gmail.com	6/5/1980	37.17	236-772-2857	Manassas Park (city)	Manassas	VA	Half-yearly	78867	Yes
294276	Josh	M	josh.tucker@hotmail.com	7/28/1991	26.02	218-540-9156	Whalan	Whalan	MN	Half-yearly	191297	Yes
955260	Rodger	M	rodger.roach@apple.com	11/25/1968	48.7	209-298-1056	Los Angeles	Pico Rivera	CA	Half-yearly	63217	Yes
457714	Miles	M	miles.mcdaniel@gmail.com	10/29/1963	53.78	303-213-8612	Denver	Denver	CO	Half-yearly	129827	Yes
327467	Erin	F	erin.french@hotmail.com	5/18/1974	43.22	215-665-8924	Sullivan	Dushore	PA	Half-yearly	112881	Yes
642418	Rosalind	F	rosalind.booth@shaw.ca	4/4/1971	46.35	218-930-9410	Stevens	Morris	MN	Half-yearly	165075	Yes
536053	Lenard	M	lenard.conner@gmail.com	6/4/1976	41.18	314-499-3596	Ray	Lawson	MO	Half-yearly	114421	Yes
950796	Wilson	M	wilson.mcmillan@msn.com	10/17/1990	26.8	302-715-9387	New Castle	Wilmington	DE	Half-yearly	98600	Yes
475176	Harley	M	harley.murphy@yahoo.com	2/23/1967	50.46	262-535-9860	Langlade	Antigo	WI	Half-yearly	199411	Yes
873985	Carrie	F	carrie.ramsey@gmail.com	2/20/1995	22.45	316-624-6536	Marshall	Oketo	KS	Half-yearly	126933	Yes
706151	Esteban	M	esteban.finch@walmart.com	7/23/1978	39.04	209-464-5164	Fresno	Fresno	CA	Half-yearly	84511	Yes
734991	Merle	M	merle.martin@gmail.com	7/23/1965	52.05	423-297-4006	Robertson	White House	TN	Half-yearly	181338	Yes
461350	Joanna	F	joanna.rodriquez@gmail.com	11/9/1963	53.75	205-687-4611	Cullman	Cullman	AL	Half-yearly	172175	Yes
454745	Cyrus	M	cyrus.gardner@gmail.com	5/13/1992	25.22	236-207-5102	Charles City	Charles City	VA	Half-yearly	65708	Yes
901588	Mariana	F	mariana.mcneil@aol.com	3/25/1961	56.38	239-359-5958	Lake	Paisley	FL	Half-yearly	96974	Yes
891083	Fletcher	M	fletcher.hardin@btinternet.com	5/24/1995	22.19	205-508-8287	Mobile	Wilmer	AL	Half-yearly	57579	Yes
654747	Edwin	M	edwin.brock@gmail.com	8/5/1994	22.99	210-948-4620	Travis	Austin	TX	Half-yearly	42553	Yes
778415	Noreen	F	noreen.bray@gmail.com	11/23/1960	56.72	225-289-2180	Acadia	Iota	LA	Half-yearly	77269	Yes
996768	Ollie	M	ollie.woods@aol.com	1/26/1984	33.53	225-575-8670	Natchitoches	Melrose	LA	Half-yearly	114205	Yes
295864	Cleveland	M	cleveland.kirkland@gmail.com	4/22/1993	24.28	239-219-0554	Hernando	Spring Hill	FL	Half-yearly	50146	Yes
924999	Arron	M	arron.olsen@shaw.ca	1/1/1978	39.6	216-272-3835	Cuyahoga	Cleveland	OH	Half-yearly	132077	Yes
291663	Elijah	M	elijah.garrison@gmail.com	1/1/1987	30.59	207-804-7339	Washington	Grand Lake Stream	ME	Half-yearly	127017	Yes
818352	Allie	F	allie.landry@ntlworld.com	1/7/1966	51.59	252-527-8497	Catawba	Claremont	NC	Quatrly	170000	Yes
636018	Janie	F	janie.cooke@gmail.com	5/12/1970	47.24	405-828-1625	Garfield	Enid	OK	Half-yearly	107644	Yes
712045	Shelia	F	shelia.conrad@ibm.com	8/15/1974	42.98	907-837-8699	Yukon-Koyukuk (CA)	Central	AK	Half-yearly	124937	Yes
507999	Aida	F	aida.banks@yahoo.com	11/29/1991	25.68	236-512-2651	Nelson	Lovingston	VA	Quatrly	172384	Yes
770255	Lora	F	lora.wheeler@gmail.com	9/1/1977	39.93	239-457-3136	Broward	Fort Lauderdale	FL	Quatrly	162065	Yes
977573	Fritz	M	fritz.gross@ibm.com	3/12/1977	40.41	803-557-4819	Charleston	Charleston	SC	Quatrly	106956	Yes
206695	Natalie	F	natalie.ellison@bp.com	7/6/1972	45.09	219-248-8159	St. Joseph	South Bend	IN	Half-yearly	80478	Yes
688327	Eliseo	M	eliseo.berry@apple.com	2/28/1985	32.43	218-799-2685	St. Louis	Duluth	MN	Half-yearly	165331	Yes
903098	Philip	M	philip.mcbride@outlook.com	11/25/1987	29.69	319-230-2779	Scott	Pleasant Valley	IA	Yearly	164512	Yes
557561	Kay	F	kay.travis@yahoo.co.in	8/14/1967	49.99	480-454-5959	Pima	Sahuarita	AZ	Yearly	195749	Yes
864516	Liliana	F	liliana.donovan@hotmail.com	9/18/1984	32.88	215-232-3660	Allegheny	Pittsburgh	PA	Yearly	45702	Yes
743727	Elise	F	elise.kidd@hotmail.com	2/24/1967	50.46	316-273-4511	Nemaha	Bern	KS	Yearly	94854	Yes
205865	Tabitha	F	tabitha.baird@cox.net	5/3/1961	56.27	210-239-0123	Kaufman	Terrell	TX	Yearly	140358	No
909024	Barney	M	barney.guerrero@gmail.com	1/2/1974	43.6	308-689-3365	Cheyenne	Dalton	NE	Yearly	54968	Yes
808609	Myrtle	F	myrtle.riggs@shaw.ca	10/10/1990	26.82	219-544-9146	Madison	Anderson	IN	Yearly	187768	Yes
804895	Frederick	M	frederick.mckay@gmail.com	8/9/1987	29.99	205-269-7700	Cleburne	Edwardsville	AL	Yearly	69477	Yes
564246	Debora	F	debora.hinton@hotmail.com	10/1/1994	22.84	215-998-0363	Potter	Cross Fork	PA	Yearly	174027	No
208230	Merlin	M	merlin.meyers@gmail.com	11/14/1970	46.73	304-362-7855	Tucker	Hambleton	WV	Yearly	121345	Yes
232387	Celia	F	celia.huffman@rediffmail.com	3/13/1995	22.39	304-761-1064	Mason	Apple Grove	WV	Yearly	166489	Yes
124923	Tina	F	tina.cabrera@gmail.com	3/12/1970	47.41	314-548-4323	Phelps	Beulah	MO	Yearly	119758	Yes
274518	Kelsey	F	kelsey.brown@gmail.com	10/9/1985	31.82	212-549-1195	New York	New York City	NY	Yearly	103848	Yes
288568	Danny	M	danny.shaw@gmail.com	4/27/1972	45.28	215-993-2752	Bucks	Warminster	PA	Yearly	129888	Yes
802355	Dena	F	dena.gomez@aol.com	12/30/1968	48.61	216-287-8358	Hamilton	Cincinnati	OH	Yearly	146837	Yes
648744	Edmund	M	edmund.blankenship@yahoo.com	11/11/1965	51.75	209-494-8948	Contra Costa	Pittsburg	CA	Yearly	40783	Yes
224106	Hershel	M	hershel.cain@walmart.com	3/8/1964	53.42	215-857-2813	Mifflin	Yeagertown	PA	Yearly	154559	Yes
543320	Lawanda	F	lawanda.whitehead@earthlink.net	7/29/1973	44.03	270-931-3875	Clay	Garrard	KY	Yearly	96388	Yes
838662	Sophia	F	sophia.gregory@sbcglobal.net	2/11/1986	31.48	205-651-2474	Dale	Midland City	AL	Yearly	91439	No
138130	Lauren	F	lauren.mcgee@gmail.com	6/12/1977	40.15	225-917-8648	St. John the Baptist	Reserve	LA	Yearly	74674	Yes
516579	Guy	M	guy.rutledge@hotmail.com	6/28/1994	23.1	252-415-7913	Mecklenburg	Charlotte	NC	Yearly	169802	Yes
939556	Kurt	M	kurt.oconnor@hotmail.co.uk	6/20/1970	47.14	302-848-9544	Sussex	Ellendale	DE	Yearly	59917	Yes
495659	Mallory	F	mallory.pearson@aol.com	1/22/1970	47.55	219-806-7357	Allen	Fort Wayne	IN	Yearly	53077	Yes
630030	Louisa	F	louisa.nelson@aol.com	2/28/1979	38.44	210-952-2993	Brewster	Big Bend National Park	TX	Yearly	193080	Yes
874431	Diego	M	diego.huffman@hotmail.com	7/10/1961	56.09	262-737-1691	Price	Catawba	WI	Yearly	164626	Yes
809793	Louisa	F	louisa.ellison@yahoo.co.uk	12/5/1978	38.67	209-240-0581	Los Angeles	Whittier	CA	Yearly	185330	Yes
942454	Josue	M	josue.cross@shell.com	3/31/1986	31.35	319-631-9453	Johnson	Coralville	IA	Yearly	187192	Yes
228229	Ines	F	ines.dominguez@sbcglobal.net	1/20/1975	42.55	239-958-4051	Palm Beach	West Palm Beach	FL	Yearly	59681	Yes
375190	Lance	M	lance.garza@verizon.net	9/22/1979	37.87	228-765-1842	Marshall	Lamar	MS	Yearly	117985	Yes
